Datetime,WBOU,BRON,BXVNST,QUEE,SUFF,WANT,QNCORO,SOUT,BKBROW,MHLSQR,BEAC,MHMHIL,QNDKIL,BKNYRD,HFAL,QNASTO,STAT,QNSOZO,BKMAPL,DOVE,BREW,QNTLCC,MANH,BKLN,QNHBEA,QNMASP
6/4/2023 15:00,,,31.261103,,,,,,,,,26.11198366,,21.02868747,,,,24.22219568,,,27.08064589,,,,26.54062445,
6/4/2023 16:00,,,33.42951796,,,,,,,,,30.56716308,,26.55638039,,,,25.20461824,,,29.025542,,,,30.89251084,
6/4/2023 17:00,,,36.21927361,,,,,,,,,31.87193953,,26.71604123,,,,28.03949912,,,28.78775774,,,,30.78911897,
6/4/2023 18:00,,,38.23403622,,,,,,,,,31.87358863,,23.33958637,,,,27.36388665,,,28.22457685,,,,30.32913278,
6/4/2023 19:00,,,40.0936216,,,,,,,,,30.86407714,,23.84736228,,,,30.58287962,,,28.07847987,,,,31.36244673,
6/4/2023 20:00,,,41.22995242,,,,,,,,,30.95376171,,22.73637482,,,,28.99861484,,,28.90829437,,,,31.62515409,
6/4/2023 21:00,,,27.29648289,,,,,,,,,30.11737158,,20.77292107,,,,27.7124336,,,27.87724755,,,,28.93623139,
6/4/2023 22:00,,,19.50542571,,,,,,,,,27.49222304,,21.0949474,,,,23.19481242,,,25.67615887,,,,25.44477695,
6/4/2023 23:00,,,27.48307749,,,,,,,,,23.5753757,,16.93141415,,,,19.41246969,,,24.02698951,,,,22.44372943,
6/5/2023 0:00,,,25.23208048,,,,,,,,,20.2751361,,11.96487386,,,,19.73666896,,,21.04787453,,,,18.6572936,
6/5/2023 1:00,,,25.48707311,,,,,,,,,17.52561597,,12.61623905,,,,18.135097,,,19.40315515,,,,16.1942513,
6/5/2023 2:00,,,24.91633686,,,,,,,,,16.82720638,,12.71917456,,,,17.7154682,,,19.00395409,,,,15.75289901,
6/5/2023 3:00,,,23.92242281,,,,,,,,,20.29243352,,13.48094743,,,,19.19607669,,,16.55294176,,,,13.32342469,
6/5/2023 4:00,,,22.05758896,,,,,,,,,19.99042114,,12.36195312,,,,15.06139974,,,13.16896882,,,,12.08721414,
6/5/2023 5:00,,,22.90789116,,,,,,,,,21.30876267,,11.482486,,,,15.54466846,,,11.60597042,,,,11.25347618,
6/5/2023 6:00,,,20.86885264,,,,,,,,,18.8869627,,10.92772966,,,,14.21692869,,,11.36246274,,,,7.875378118,
6/5/2023 7:00,,,18.336729,,,,,,,,,19.63887,,8.911938179,,,,14.06784477,,,10.74948284,,,,9.048502299,
6/5/2023 8:00,,,16.58761391,,,,,,,,,19.28039654,,8.814482793,,,,10.53388451,,,10.53765993,,,,4.960225949,
6/5/2023 9:00,,,17.57379045,,,,,,,,,19.30453024,,9.451511855,,,,6.553165152,,,9.991660439,,,,2.661012463,
6/5/2023 10:00,,,17.74070267,,,,,,,,,16.52410644,,4.663949553,,,,10.62520105,,,11.66185642,,,,5.108250777,
6/5/2023 11:00,,,18.13966767,,,,,,,,,8.144972929,,7.206426408,,,,14.68716851,,,14.17850373,,,,12.938998,
6/5/2023 12:00,,,22.28418962,,,,,,,,,12.68959011,,10.04798013,,,,16.21925713,,,19.46322345,,,,15.96148309,
6/5/2023 13:00,,,27.11572337,,,,,,,,,22.59515566,,13.97270221,,,,18.80456426,,,24.39614452,,,,23.52602343,
6/5/2023 14:00,,,35.15086207,,,,,,,,,27.14045851,,19.4638339,,,,25.98716469,,,29.68703594,,,,28.87494037,
6/5/2023 15:00,,,39.02241862,,,,,,,,,31.59462059,,24.1248458,,,,28.93420132,,,31.74490023,,,,35.24551725,
6/5/2023 16:00,,,42.52471115,,,,,,,,,35.41490007,,27.24565072,,,,29.21790832,,,35.27965736,,,,39.65660466,
6/5/2023 17:00,,,42.31699622,,,,,,,,,35.57442256,,27.39530523,,,,34.14032587,,,37.62000116,,,,40.5434924,
6/5/2023 18:00,,,43.88329866,,,,,,,,,35.69355915,,25.89655826,,,,37.42373841,,,37.55125512,,,,41.62747796,
6/5/2023 19:00,,,45.10025527,,,,,,,,,31.06582681,,28.4776821,,,,37.03053644,,,37.11337073,,,,40.7015588,
6/5/2023 20:00,,,47.40649167,,,,,,,,,32.89001719,,30.02963661,,,,36.75007523,,,36.19601774,,,,39.27282825,
6/5/2023 21:00,,,47.6912544,,,,,,,,,35.14782554,,23.79980101,,,,32.9250996,,,35.01171208,,,,36.72062164,
6/5/2023 22:00,,,43.90642359,,,,,,,,,26.06355028,,24.94781192,,,,38.9448086,,,33.08357354,,,,42.62733451,
6/5/2023 23:00,,,41.54422006,,,,,,,,,21.54716136,,20.65780565,,,,35.82422386,,,30.73103517,,,,41.08393205,
6/6/2023 0:00,,,37.61371027,,,,,,,,,22.7291574,,21.54959676,,,,34.87379732,,,25.14177608,,,,39.40944029,
6/6/2023 1:00,,,37.802981,,,,,,,,,27.74844141,,27.55307808,,,,28.98186711,,,22.28464545,,,,31.423291,
6/6/2023 2:00,,,37.60417789,,,,,,,,,25.58423027,,29.60502934,,,,28.2293674,,,22.57063459,,,,32.28640017,
6/6/2023 3:00,,,37.70352656,,,,,,,,,30.86432509,,31.63818109,,,,26.85451585,,,25.03403732,,,,34.25491437,
6/6/2023 4:00,,,-3.575256294,,,,,,,,,30.19979177,,32.21290396,,,,30.29548728,,,25.90257276,,,,34.33897245,
6/6/2023 5:00,,,22.79423146,,,,,,,,,30.75590032,,32.32521335,,,,31.51083256,,,26.4503272,,,,33.37225541,
6/6/2023 6:00,,,33.2817819,,,,,,,,,33.3039708,,29.91327205,,,,30.10229216,,,23.05532722,,,,33.22265085,
6/6/2023 7:00,,,34.44184552,,,,,,,,,32.77535866,,28.31458711,,,,31.41106959,,,18.6633901,,,,34.08268843,
6/6/2023 8:00,,,34.40086161,,,,,,,,,29.04200452,,27.51958394,,,,29.27861949,,,16.7266947,,,,30.94209668,
6/6/2023 9:00,,,32.36360649,,,,,,,,,27.03867124,,28.44126933,,,,26.64707912,,,15.89084949,,,,22.7423873,
6/6/2023 10:00,,,27.38843876,,,,,,,,,24.01326439,,24.50822528,,,,19.10640627,,,12.1441072,,,,17.98812653,
6/6/2023 11:00,,,24.37775922,,,,,,,,,14.99900371,,19.38655403,,,,7.088144384,,,10.94369498,,,,16.23533674,
6/6/2023 12:00,,,25.16849834,,,,,,,,,18.8221783,,12.39558403,,,,17.41804302,,,11.54972985,,,,18.87335241,
6/6/2023 13:00,,,27.46928385,,,,,,,,,21.82695858,,19.7153614,,,,20.00088716,,,21.96803138,,,,21.68828112,
6/6/2023 14:00,,,29.94157539,,,,,,,,,27.50662896,,29.74580141,,,,29.45782817,,,28.7696894,,,,32.05434677,
6/6/2023 15:00,,,41.46713619,,,,,,,,,35.81183564,,40.07566519,,,,33.29671262,,,32.91181307,,,,40.83862611,
6/6/2023 16:00,,,54.31494166,,,,,,,,,44.52680444,,47.56492574,,,,41.21537161,,,37.15961669,,,,54.41406562,
6/6/2023 17:00,,,56.90001039,,,,,,,,,50.71975005,,49.27600599,,,,52.18474942,,,41.58285442,,,,62.38412408,
6/6/2023 18:00,,,58.31324955,,,,,,,,,47.67267457,,52.57701874,,,,45.63093632,,,40.33415903,,,,61.21117361,
6/6/2023 19:00,,,57.97447757,,,,,,,,,43.98643096,,48.11140673,,,,45.04844327,,,41.05272782,,,,58.31013423,
6/6/2023 20:00,,,53.52557171,,,,,,,,,42.47304852,,45.34949432,,,,48.35537938,,,37.99176307,,,,54.29885563,
6/6/2023 21:00,,,43.57578321,,,,,,,,,39.04960291,,,,,,41.68160657,,,31.29025682,,,,45.57643845,
6/6/2023 22:00,,,35.86775709,,,,,,,,,22.16930426,,,,,,37.9150354,,,27.41099547,,,,36.80096902,
6/6/2023 23:00,,,32.73917447,,,,,,,,,30.72713124,,,,,,21.95759123,,,23.75868509,,,,41.16189558,
6/7/2023 0:00,,,33.81174553,,,,,,,,,28.54497938,,,,,,21.91709916,,,23.15998424,,,,29.85974972,
6/7/2023 1:00,,,30.37785804,,,,,,,,,25.25085814,,,,,,21.30215063,,,25.96570794,,,,26.87714522,
6/7/2023 2:00,,,9.354515493,,,,,,,,,27.47726629,,,,,,20.3883961,,,31.50354786,,,,25.9806133,
6/7/2023 3:00,,,18.2450411,,,,,,,,,27.10193504,,,,,,21.86713127,,,26.8255408,,,,25.44015373,
6/7/2023 4:00,,,30.47995271,,,,,,,,,30.71653167,,,,,,25.06343749,,,25.03612886,,,,29.8041495,
6/7/2023 5:00,,,33.29780587,,,,,,,,,24.76068435,,,,,,34.45522911,,,24.76714559,,,,33.80375002,
6/7/2023 6:00,,,33.43926641,,,,,,,,,30.92490104,,,,,,27.34542702,,,21.89315223,,,,33.27977989,
6/7/2023 7:00,,,34.50364796,,,,,,,,,33.2284562,,,,,,33.03144631,,,20.23872813,,,,34.07350831,
6/7/2023 8:00,,,34.73555262,,,,,,,,,33.25323707,,,,,,34.58899269,,,19.90886038,,,,33.08127546,
6/7/2023 9:00,,,31.48213538,,,,,,,,,32.51223724,,,,,,31.30876505,,,17.03359695,,,,31.21049859,
6/7/2023 10:00,,,26.96735544,,,,,,,,,31.55910148,,,,,,26.21108283,,,15.84124759,,,,26.27009221,
6/7/2023 11:00,,,27.60893379,,,,,,,,,27.27063456,,,,,,24.36282483,,,17.07138753,,,,26.37028221,
6/7/2023 12:00,,,27.347926,,,,,,,,,26.29094442,,,,,,25.84263437,,,23.80301697,,,,27.35135705,
6/7/2023 13:00,,,30.60830345,,,,,,,,,23.26804037,,,,,,24.36870413,,,28.43688054,,,,29.8758451,
6/7/2023 14:00,,,33.86582611,,,,,,,,,23.31762522,,,,,,28.96259836,,,33.67244998,,,,32.34312032,
6/7/2023 15:00,,,40.06347717,,,,,,,,,34.9996721,,,,,,32.28901212,,,34.27905201,,,,43.10973535,
6/7/2023 16:00,,,43.25160232,,,,,,,,,29.63082522,,,,,,29.56757776,,,32.96318423,,,,41.68017582,
6/7/2023 17:00,,,40.4257782,,,,,,,,,28.21250735,,,,,,26.67503637,,,30.69831051,,,,37.33369014,
6/7/2023 18:00,,,37.06613437,,,,,,,,,24.61315474,,,,,,21.17163172,,,31.09401058,,,,27.03705389,
6/7/2023 19:00,,,35.40510578,,,,,,,,,31.98908485,,,,,,24.12687029,,,31.11450359,,,,28.16326613,
6/7/2023 20:00,,,35.13958065,,,,,,,,,29.15019556,,,,,,25.03388481,,,31.31099857,,,,32.4883747,
6/7/2023 21:00,,,37.69716792,,,,,,,,,29.1464993,,,,,,28.82252393,,,30.05107423,,,,33.11872088,
6/7/2023 22:00,,,38.83843461,,,,,,,,,30.17664102,,,,,,25.83543006,,,28.29586248,,,,31.41206951,
6/7/2023 23:00,,,36.40746399,,,,,,,,,32.50929973,,,,,,17.68925988,,,22.41971868,,,,29.24359229,
6/8/2023 0:00,,,17.76131343,,,,,,,,,26.44149691,,,,,,20.61857955,,,19.71017528,,,,27.03121547,
6/8/2023 1:00,,,14.31513789,,,,,,,,,24.7243088,,,,,,18.22236918,,,24.39119689,,,,22.4958703,
