Datetime,WBOU,BRON,BXVNST,QUEE,SUFF,WANT,QNCORO,SOUT,BKBROW,MHLSQR,BEAC,MHMHIL,QNDKIL,BKNYRD,HFAL,QNASTO,QNSOZO,BKMAPL,DOVE,BREW,QNTLCC,MANH,BKLN,QNMASP
2023-06-02 13:00:00,,,21.38388610127068,,,,,,,,,20.48578725777403,,24.661141113101863,,,24.113954511048817,,,14.065163556700895,,,,
2023-06-02 14:00:00,,,21.42466023010948,,,,,,,,,21.37152458103717,,25.16584958876905,,,26.98096291729489,,,14.05316894465518,,,,
2023-06-02 15:00:00,,,21.24513482013764,,,,,,,,,20.602913090067265,,20.432845407812053,,,30.34074990630816,,,13.937836649857452,,,,
2023-06-02 16:00:00,,,22.281033027928693,,,,,,,,,21.905265515272852,,21.3788305806803,,,25.562104918269853,,,14.189862504537114,,,,
2023-06-02 17:00:00,,,23.733753382439797,,,,,,,,,25.58458260473811,,25.244848265115092,,,22.150521538266947,,,13.83489113856314,,,,
2023-06-02 18:00:00,,,24.56060791821856,,,,,,,,,28.111314827932368,,25.830296421500183,,,22.36363694204697,,,13.930126196900524,,,,
2023-06-02 19:00:00,,,25.806782687582704,,,,,,,,,26.736060577352703,,23.65841385136132,,,19.89746093753478,,,14.16924599495037,,,,
2023-06-02 20:00:00,,,23.176188635162585,,,,,,,,,22.67692275346584,,20.972568054896257,,,14.058530778223458,,,15.462938447280637,,,,
2023-06-02 21:00:00,,,19.580746471239426,,,,,,,,,18.92230948917738,,17.835693547593237,,,11.209698665657603,,,16.306879575111164,,,,
2023-06-02 22:00:00,,,19.372222760933468,,,,,,,,,19.497284701097666,,16.853131669819092,,,9.544174168347269,,,13.810708976644428,,,,
2023-06-02 23:00:00,,,18.240343343907632,,,,,,,,,19.92181223449134,,17.61643086827343,,,10.688248700358583,,,14.10338780145831,,,,
2023-06-03 00:00:00,,,18.790046950370368,,,,,,,,,20.31505642777469,,17.556770285262722,,,9.895302709868108,,,14.440880603193772,,,,
2023-06-03 01:00:00,,,20.854272749503032,,,,,,,,,24.808485811177427,,19.2456431378604,,,9.428622689374803,,,13.499553740403352,,,,
2023-06-03 02:00:00,,,13.544192228527104,,,,,,,,,14.08455974349063,,12.807584364864734,,,8.216507659824142,,,15.663288567276528,,,,
2023-06-03 03:00:00,,,13.310683828658297,,,,,,,,,14.517856033332023,,11.575585959328944,,,9.09831787802195,,,,,,,
2023-06-03 04:00:00,,,18.5793128506241,,,,,,,,,11.749542970944535,,11.025144411206574,,,8.095259860252195,,,,,,,
2023-06-03 05:00:00,,,12.307250884897508,,,,,,,,,17.79645367384864,,9.96089933683428,,,7.03276028958479,,,,,,,
2023-06-03 06:00:00,,,8.475941413032498,,,,,,,,,12.654055334016208,,14.049951017444622,,,6.915187986431782,,,,,,,
2023-06-03 07:00:00,,,8.613753996839112,,,,,,,,,11.513901234242706,,13.343620109797335,,,7.588891163578983,,,,,,,
2023-06-03 08:00:00,,,11.307580312391432,,,,,,,,,11.467133358823837,,11.629556709968575,,,10.85812817885992,,,,,,,
2023-06-03 09:00:00,,,13.282001822144,,,,,,,,,12.96981541648579,,11.208312235076368,,,13.929180474291233,,,,,,,
2023-06-03 10:00:00,,,13.596618890739265,,,,,,,,,13.428607543975268,,13.232886105538697,,,14.466699022829603,,,14.07743020950329,,,,
2023-06-03 11:00:00,,,16.532191211641738,,,,,,,,,15.438520794795696,,14.845796823454052,,,15.153951611905974,,,13.286186172499256,,,,
2023-06-03 12:00:00,,,18.15225824566009,,,,,,,,,16.550897644405392,,14.595786350920427,,,15.65559419120698,,,12.083940886705127,,,,
2023-06-03 13:00:00,,,18.660723500919737,,,,,,,,,18.675022381364816,,17.024864540505753,,,18.127841187329977,,,14.35598775328695,,,,
2023-06-03 14:00:00,,,18.86179929392489,,,,,,,,,17.36944344278141,,16.683207625452802,,,17.68622686505641,,,19.980842782480003,,,,
2023-06-03 15:00:00,,,28.267690448655863,,,,,,,,,22.22854485093776,,18.52054270779224,,,22.26107884559432,,,21.446141965024232,,,,
2023-06-03 16:00:00,,,35.7893109118814,,,,,,,,,34.09790224676214,,31.391039157100884,,,36.47391652493531,,,12.904911983929022,,,,
2023-06-03 17:00:00,,,31.01770263661256,,,,,,,,,34.307481234500806,,32.867903764380024,,,29.11963381250749,,,7.764173150715099,,,,
2023-06-03 18:00:00,,,18.965055536144348,,,,,,,,,31.39237076618012,,30.88229971485748,,,22.261314830278764,,,7.290561291761625,,,,
2023-06-03 19:00:00,,,10.956195724486378,,,,,,,,,18.5848153006405,,21.8300220202509,,,14.929162953322065,,,7.397181571660277,,,,
2023-06-03 20:00:00,,,8.465906152288884,,,,,,,,,11.087635394114772,,10.811080568161747,,,11.12617443911142,,,6.795810746255901,,,,
2023-06-03 21:00:00,,,8.144185118744062,,,,,,,,,9.396178712493658,,9.125213250672054,,,10.094695485321688,,,6.085175630911362,,,,
2023-06-03 22:00:00,,,7.497415624244961,,,,,,,,,8.34465422918745,,8.435412802398027,,,9.155081666953985,,,5.784405603860225,,,,
2023-06-03 23:00:00,,,5.555681885200302,,,,,,,,,7.222023414580226,,6.994172605889986,,,8.072812552075927,,,5.082139151389788,,,,
2023-06-04 00:00:00,,,4.918928639218976,,,,,,,,,5.919980335930174,,5.29770394765853,,,5.567110382201715,,,4.124493357914975,,,,
2023-06-04 01:00:00,,,4.173565729118356,,,,,,,,,5.456747878965334,,4.638333356894254,,,5.314961400960808,,,3.7391211699681,,,,
2023-06-04 02:00:00,,,3.303578728653515,,,,,,,,,4.772641849401099,,4.083046934026322,,,4.287962736385565,,,,,,,
2023-06-04 03:00:00,,,2.4676475024739943,,,,,,,,,4.268225280883626,,3.4294811213803893,,,3.558839303765956,,,,,,,
2023-06-04 04:00:00,,,2.2986564454512166,,,,,,,,,3.996623344980908,,2.747604583621825,,,2.935674721560252,,,,,,,
2023-06-04 05:00:00,,,1.9424964596106429,,,,,,,,,3.819515406810461,,2.5543038393730466,,,2.719532639891893,,,,,,,
2023-06-04 06:00:00,,,1.6614031046382325,,,,,,,,,3.784487775166435,,2.382740121254829,,,2.7842457613241423,,,,,,,
2023-06-04 07:00:00,,,1.4969009508060511,,,,,,,,,3.556511210600416,,2.206151869565834,,,2.290354042797343,,,,,,,
2023-06-04 08:00:00,,,1.3409786215139934,,,,,,,,,3.46413284415172,,2.1227732082240003,,,2.32922749214317,,,3.4334219650941837,,,,
2023-06-04 09:00:00,,,1.3416929844699503,,,,,,,,,3.366066482060432,,2.2094725578728727,,,1.920844738179426,,,3.5058135918270232,,,,
2023-06-04 10:00:00,,,2.0845902964118106,,,,,,,,,3.4546733152373013,,2.524475578370713,,,2.4469902712286933,,,3.783495696461864,,,,
2023-06-04 11:00:00,,,3.587639902509621,,,,,,,,,4.323722265112838,,3.590974588361175,,,2.936246395595582,,,4.15447256058871,,,,
2023-06-04 12:00:00,,,4.572177461411725,,,,,,,,,4.9884435095551005,,5.116510427100719,,,4.035354991055075,,,5.4168412421481245,,,,
2023-06-04 13:00:00,,,6.421623066186136,,,,,,,,,6.19480653882616,,6.7695722460732535,,,5.203464923404972,,,6.07846978329616,,,,
2023-06-04 14:00:00,,,8.818804463372445,,,,,,,,,8.422802511971925,,8.886021199149,,,7.635988757860973,,,6.306291882380155,,,,
2023-06-04 15:00:00,,,8.410536599103423,,,,,,,,,9.131943506948003,,9.905944293510853,,,9.59429949179669,,,6.550632233927807,,,,
2023-06-04 16:00:00,,,8.903146578806366,,,,,,,,,8.84970746174234,,9.104833646904776,,,8.860251057415741,,,7.00613652582417,,,,
2023-06-04 17:00:00,,,9.73604802230548,,,,,,,,,9.408124725170836,,9.448282181018897,,,8.804555519546255,,,7.013946993468055,,,,
2023-06-04 18:00:00,,,10.344369614161804,,,,,,,,,10.322209804312257,,10.065166496080163,,,10.144139230378322,,,5.913248286133313,,,,
2023-06-04 19:00:00,,,9.54764434007156,,,,,,,,,10.607649949223994,,10.208168543742996,,,9.782405710812972,,,4.957635334825886,,,,
2023-06-04 20:00:00,,,8.297825353154598,,,,,,,,,9.150311188214584,,8.856954411476341,,,8.738791266322515,,,4.51679122904871,,,,
2023-06-04 21:00:00,,,7.126616096561342,,,,,,,,,8.641998873508559,,7.99975746954229,,,7.279041695049965,,,4.284844185077463,,,,
2023-06-04 22:00:00,,,7.043080931504204,,,,,,,,,7.747289734778941,,7.212793728566562,,,,,,4.71104923338398,,,,
2023-06-04 23:00:00,,,6.933124143450876,,,,,,,,,7.399280294308486,,7.139631654236638,,,7.437661142737767,,,4.76304145244087,,,,
2023-06-05 00:00:00,,,6.251019429730473,,,,,,,,,7.369671605086771,,7.185906984322985,,,,,,4.869676087442678,,,,
2023-06-05 01:00:00,,,,,,,,,,,,,,6.641556475943508,,,,,,4.516568686238583,,,,
2023-06-05 02:00:00,,,,,,,,,,,,,,6.019498044482771,,,,,,,,,,
2023-06-05 03:00:00,,,4.4846087999826025,,,,,,,,,5.876764034823234,,5.148042470209632,,,,,,,,,,
2023-06-05 04:00:00,,,4.488527895529353,,,,,,,,,,,,,,,,,,,,,
2023-06-05 05:00:00,,,4.001187476241371,,,,,,,,,5.565216515142245,,,,,,,,,,,,
2023-06-05 06:00:00,,,3.445538452504657,,,,,,,,,5.533951264469121,,4.464746490984557,,,,,,,,,,
2023-06-05 07:00:00,,,3.1998745307395597,,,,,,,,,5.075061289597208,,,,,3.31005960001769,,,,,,,
2023-06-05 08:00:00,,,3.686663543063815,,,,,,,,,5.032429826095306,,4.079675059865773,,,2.957454552766132,,,,,,,
2023-06-05 09:00:00,,,3.6682175410709226,,,,,,,,,4.900626949013186,,3.9067511628280354,,,3.1301756487299413,,,,,,,
2023-06-05 10:00:00,,,4.087726044447177,,,,,,,,,5.180859560981722,,4.627168585903092,,,3.932287554743477,,,3.829912016230149,,,,
2023-06-05 11:00:00,,,5.440230693834971,,,,,,,,,5.847896871759335,,5.713706169125727,,,4.446586904966994,,,4.215902258945947,,,,
2023-06-05 12:00:00,,,6.056733759563612,,,,,,,,,6.276225718191871,,5.906498057465444,,,5.393539206851916,,,4.509222799724297,,,,
2023-06-05 13:00:00,,,6.152005522111359,,,,,,,,,6.052143111374086,,6.167846718888235,,,6.245033452468451,,,4.672841082244206,,,,
2023-06-05 14:00:00,,,6.5892083632913305,,,,,,,,,6.616552742582064,,6.594446390906777,,,6.998994854587843,,,4.764932728430338,,,,
2023-06-05 15:00:00,,,6.353267923439054,,,,,,,,,6.713757710294684,,6.756664891206208,,,7.163917921956051,,,4.715684409084111,,,,
2023-06-05 16:00:00,,,7.112857442642893,,,,,,,,,6.5313312464963005,,6.78996629426091,,,7.278385993605486,,,6.377613924639851,,,,
2023-06-05 17:00:00,,,11.323457494753852,,,,,,,,,8.504502056969752,,7.888870832718917,,,10.554536831332914,,,,,,,
2023-06-05 18:00:00,,,10.787119424262496,,,,,,,,,9.634138640416955,,9.389923031392463,,,11.071925628745747,,,6.678478821220692,,,,
2023-06-05 19:00:00,,,10.941249843104954,,,,,,,,,9.794048149687775,,8.841968124058104,,,10.454958289331238,,,6.357856969237064,,,,
2023-06-05 20:00:00,,,10.915166512095086,,,,,,,,,10.00594470739061,,9.21153140459263,,,10.173798024921552,,,6.476559144917863,,,,
2023-06-05 21:00:00,,,10.325147067512656,,,,,,,,,9.958119495069218,,9.505399491406934,,,9.9707956340472,,,6.8337059284544175,,,,
2023-06-05 22:00:00,,,9.576977039756889,,,,,,,,,10.578298612105405,,9.792971952331278,,,7.87042252299614,,,8.6729489145503,,,,
2023-06-05 23:00:00,,,9.478659112144255,,,,,,,,,11.30704357652564,,9.918667466418809,,,6.365526740464308,,,,,,,
2023-06-06 00:00:00,,,15.278629980724958,,,,,,,,,25.557074642470955,,10.69487443803336,,,6.04283746156825,,,11.197203964282057,,,,
2023-06-06 01:00:00,,,39.45634819044097,,,,,,,,,46.38758682880771,,42.67477842242769,,,7.218490807360695,,,,,,,
2023-06-06 02:00:00,,,54.09859215441891,,,,,,,,,55.87766197540222,,55.97636594548834,,,42.78813489158778,,,19.860042116329765,,,,
2023-06-06 03:00:00,,,65.05534055384256,,,,,,,,,64.76122615869804,,62.84781948927733,,,66.27754466674797,,,31.20131655425639,,,,
2023-06-06 04:00:00,,,72.6707995312556,,,,,,,,,69.06954854689901,,65.23507285870456,,,73.12776129847347,,,,,,,
2023-06-06 05:00:00,,,76.6450318582348,,,,,,,,,72.3009108398259,,68.92984534640067,,,77.05817095811804,,,,,,,
2023-06-06 06:00:00,,,79.75902376281599,,,,,,,,,74.2129975409122,,71.18370921671445,,,79.62244792926525,,,,,,,
2023-06-06 07:00:00,,,82.78281825784622,,,,,,,,,75.54190132293112,,72.33035097312404,,,81.55326761798645,,,40.24200930955617,,,,
2023-06-06 08:00:00,,,84.30919598318332,,,,,,,,,76.25134923106678,,72.69044868801694,,,83.67368590739056,,,45.70074339256007,,,,
2023-06-06 09:00:00,,,84.6094768207037,,,,,,,,,74.68833899670922,,71.35078494331252,,,85.7128410452108,,,,,,,
2023-06-06 10:00:00,,,82.71979265452771,,,,,,,,,70.84619105105129,,67.67891477999606,,,85.53438816995774,,,,,,,
2023-06-06 11:00:00,,,72.98519161371449,,,,,,,,,65.43667886873014,,62.80263031055129,,,81.71034414978884,,,,,,,
2023-06-06 12:00:00,,,62.11940815683001,,,,,,,,,56.2026432233623,,54.50430420477717,,,64.27798680696657,,,,,,,
2023-06-06 13:00:00,,,55.74166432529806,,,,,,,,,51.30727875802067,,49.431870155134405,,,55.14167982386061,,,50.4754624118932,,,,
2023-06-06 14:00:00,,,56.8362923507233,,,,,,,,,52.41455884517421,,50.21755876119093,,,56.57653270494235,,,49.223849827149614,,,,
2023-06-06 15:00:00,,,61.947887925679176,,,,,,,,,59.31667599845537,,56.08179547162408,,,61.525543748921216,,,,,,,
2023-06-06 16:00:00,,,68.71051710141566,,,,,,,,,66.19397162870247,,61.1856994864438,,,68.21576309567953,,,,,,,
2023-06-06 17:00:00,,,83.14052268116689,,,,,,,,,73.95673489744914,,65.96255277764904,,,77.18938855878764,,,,,,,
2023-06-06 18:00:00,,,84.565158824934,,,,,,,,,68.91918290998377,,60.60577137768475,,,74.96051392023712,,,,,,,
