Datetime,WBOU,BRON,BXVNST,QUEE,SUFF,WANT,QNCORO,SOUT,BKBROW,MHLSQR,BEAC,MHMHIL,QNDKIL,BKNYRD,HFAL,QNASTO,STAT,QNSOZO,BKMAPL,DOVE,BREW,QNTLCC,MANH,BKLN,QNHBEA,QNMASP
2023-08-03 16:00:00,,,227.7707793982096,193.306068674116,,279.80103592194496,,168.29047672980568,,,206.96494058815955,260.1311096858633,,240.31916732563968,117.81885174227372,,173.4770472378001,255.5681704919952,,199.32541438738335,247.61537993812573,,259.87813649154384,124.8798368726514,250.45110737379943,
2023-08-03 17:00:00,,,250.5499499047129,210.1353364388882,,284.0054195591128,,176.92139385740856,,,219.8769641369724,249.8175869562607,,230.92102653532163,125.29860137424495,,171.59296073354588,263.35411662446984,,235.30118100565116,232.32231369278475,,266.0698516102375,150.81714622016756,252.1367969583364,
2023-08-03 18:00:00,,,255.05680863734244,208.51455179679928,,304.88327936448377,,178.0007747016623,,,233.31533153298676,241.49709486276248,,232.21875228679983,149.8716905266748,,180.98920950113452,279.49192229780425,,260.6180307133524,235.89587172903083,,275.4201025659808,144.25901853557076,247.17796386851933,
2023-08-03 19:00:00,,,241.8078979826192,198.0522898932905,,298.983486809245,,182.0917303242384,,,249.36947381862336,241.17476554325364,,240.82261879808797,173.81972449811622,,187.1998576839025,314.87388298871787,,260.04628514430806,229.9869163866751,,275.2520374721752,146.73506868680505,243.85356600223787,
2023-08-03 20:00:00,,,229.08997959811492,203.071889573458,,305.772145738258,,177.24479449934364,,,256.8572386462214,248.76851225360255,,247.45621493763235,176.64183584578325,,193.37496702765492,291.37479368624304,,252.36330259459768,246.80854314968036,,273.6311887244539,145.4839433922897,250.47394027769843,
2023-08-03 21:00:00,,,246.24957678348775,212.6489879259281,,324.24849830874115,,180.95829481976537,,,246.1866290865289,234.3095804503899,,247.9812457174408,189.7806057927837,,185.14906446120403,296.5701355186751,,245.88535242917035,247.4630994750744,,258.42401044079344,156.678812443153,254.16863845621089,
2023-08-03 22:00:00,,,258.71244845168536,226.71556348023984,,302.1981988555839,,190.0480219802889,,,230.96033003425623,240.3712709416284,,261.585371233475,190.44735793916536,,205.357892191121,338.0202364574426,,237.15368616701147,235.5315200061661,,260.659240360456,165.78590760277206,254.09444186254095,
2023-08-03 23:00:00,,,262.8790771550599,225.7493867120842,,301.5898250549802,,193.4723669133836,,,222.711066105799,242.95978104065196,,276.4623074248663,182.56156477187372,,196.02729889065756,310.7922247488881,,220.66470880827757,227.1741495200842,,259.0756321423736,173.10948399000677,249.0644137020737,
2023-08-04 00:00:00,,,271.3064033572663,222.1999857669925,,336.20192940197103,,186.9535210870493,,,222.90564293053157,242.32480339235585,,296.33467574977794,176.27293448012944,,190.28559089769533,339.05392514585867,,209.33789478545748,223.6235542525783,,253.8754558409981,179.21421365411987,247.60772427415063,
2023-08-04 01:00:00,,,262.6570911317494,212.87935428496712,,292.29118800582904,,178.49914952826094,,,223.4423623336524,251.27202568396876,,291.07458789862363,167.48649815818357,,180.2114000543125,319.7899591898806,,202.19043292765485,204.22851043652196,,245.05560910498323,193.71320438505987,240.21876631298156,
2023-08-04 02:00:00,,,262.18799916300395,208.6382487631145,,320.99889030202814,,170.06278631159194,,,219.97360234820692,266.1070781453029,,278.7370217392786,158.77599326104718,,170.0196477615831,309.75036075635967,,194.30506799192096,200.4778447894728,,236.04022060616927,171.70219543551468,236.64597502322323,
2023-08-04 03:00:00,,,244.954775861599,202.43585761993896,,303.182642747556,,168.45814044161278,,,216.9240827010121,240.1827214137658,,271.25539532958487,158.44325660608678,,172.62686579809585,291.53178914964747,,195.49325599911907,200.42339178489425,,232.59814849144848,162.14107835434226,234.67466711295333,
2023-08-04 04:00:00,,,241.67510518437933,196.30099751682135,,230.41245586792476,,167.35599685987927,,,212.5526601240104,246.897034185794,,281.5059235090643,155.50317186944852,,165.91832626789767,273.1642603982143,,201.56065873696468,200.57052820315508,,225.66688123195337,150.68834571509404,233.88773485961013,
